timestamp,exchange,open,high,low,close,volume,trade_count,vwap
2022-11-24 06:08:00+00:00,BNCU,16646.63,16659.9,16643.03,16657.8,2.771695,46,16653.9895314275
2022-11-24 06:08:00+00:00,CBSE,16645.53,16663.21,16645.21,16662.12,18.89836259,315,16651.8612840887
2022-11-24 06:08:00+00:00,ERSX,16643.0,16657.1,16643.0,16655.6,1.45,15,16654.2282758621
2022-11-24 06:09:00+00:00,BNCU,16659.9,16663.41,16654.52,16654.52,1.805257,40,16658.5494326071
2022-11-24 06:09:00+00:00,CBSE,16662.09,16663.62,16655.59,16657.08,7.62746382,235,16658.6154046613
2022-11-24 06:09:00+00:00,ERSX,16656.4,16659.3,16653.8,16654.0,0.95,42,16656.6294736842
2022-11-24 06:10:00+00:00,BNCU,16657.56,16658.11,16647.36,16651.36,0.818594,30,16651.6920885323
2022-11-24 06:10:00+00:00,CBSE,16655.38,16659.59,16647.54,16647.72,8.17835994,208,16652.9012876809
2022-11-24 06:10:00+00:00,ERSX,16650.1,16652.2,16649.5,16650.6,0.42,25,16650.4452380952
2022-11-24 06:11:00+00:00,BNCU,16648.93,16661.18,16646.94,16661.18,0.640214,41,16651.9916013708
2022-11-24 06:11:00+00:00,CBSE,16649.01,16664.44,16646.27,16662.94,12.21522517,273,16650.9060450504
2022-11-24 06:11:00+00:00,ERSX,16645.7,16660.4,16645.7,16660.4,0.14,9,16652.3571428571
2022-11-24 06:12:00+00:00,BNCU,16661.18,16668.2,16661.18,16666.57,1.486157,38,16665.2537029129
2022-11-24 06:12:00+00:00,CBSE,16662.89,16671.22,16661.05,16664.25,8.35795336,272,16665.7170227569
2022-11-24 06:12:00+00:00,ERSX,16658.0,16664.9,16658.0,16659.7,0.32,18,16663.0
2022-11-24 06:13:00+00:00,BNCU,16662.91,16666.76,16659.1,16665.43,2.332997,31,16664.460255384
2022-11-24 06:13:00+00:00,CBSE,16664.42,16666.67,16657.29,16665.39,12.30770068,242,16661.233621329
2022-11-24 06:13:00+00:00,ERSX,16655.6,16655.6,16655.1,16655.1,0.02,2,16655.35
2022-11-24 06:14:00+00:00,BNCU,16666.27,16672.23,16662.48,16662.48,1.337412,38,16665.8043828155
2022-11-24 06:14:00+00:00,CBSE,16664.68,16673.13,16662.45,16662.46,3.25068316,179,16667.853917101
2022-11-24 06:14:00+00:00,ERSX,16661.6,16665.2,16656.4,16656.5,1.53,22,16659.8045751634
2022-11-24 06:15:00+00:00,BNCU,16660.0,16665.03,16659.98,16663.59,0.867733,14,16663.5603525739
2022-11-24 06:15:00+00:00,CBSE,16661.16,16666.53,16660.16,16664.49,5.08165418,189,16664.3693125137
2022-11-24 06:15:00+00:00,ERSX,16655.8,16656.2,16655.0,16656.2,0.06,3,16655.7333333333
2022-11-24 06:16:00+00:00,BNCU,16665.03,16669.16,16660.72,16662.48,0.385786,28,16664.5605439803
2022-11-24 06:16:00+00:00,CBSE,16665.82,16670.22,16660.72,16666.23,9.63298309,233,16665.3426645563
2022-11-24 06:16:00+00:00,ERSX,16657.3,16663.1,16656.8,16661.3,0.33,11,16660.9121212121
2022-11-24 06:17:00+00:00,BNCU,16662.48,16662.48,16652.92,16656.09,1.075338,33,16658.4057152914
2022-11-24 06:17:00+00:00,CBSE,16664.73,16664.74,16653.72,16660.28,14.26042126,294,16658.7238700183
2022-11-24 06:17:00+00:00,ERSX,16657.6,16657.6,16651.1,16656.9,1.21,9,16657.0909090909
2022-11-24 06:18:00+00:00,BNCU,16656.09,16659.28,16650.22,16653.6,1.112419,30,16653.3316997462
2022-11-24 06:18:00+00:00,CBSE,16658.22,16661.3,16651.72,16654.29,8.0227279,195,16655.107694506
2022-11-24 06:18:00+00:00,ERSX,16655.7,16655.7,16649.4,16651.6,1.345563,25,16651.0407561742
2022-11-24 06:19:00+00:00,BNCU,16654.5,16659.59,16654.48,16658.48,0.250859,33,16657.7364860739
2022-11-24 06:19:00+00:00,CBSE,16655.12,16662.59,16654.89,16661.74,7.64058791,219,16658.191814266
2022-11-24 06:19:00+00:00,ERSX,16652.6,16656.4,16652.2,16655.1,0.6,29,16654.5316666667
2022-11-24 06:20:00+00:00,BNCU,16659.59,16662.55,16649.72,16649.72,1.08764,33,16654.2993468979
2022-11-24 06:20:00+00:00,CBSE,16660.76,16664.39,16650.06,16651.63,12.35279419,271,16656.4896743684
2022-11-24 06:20:00+00:00,ERSX,16657.8,16657.8,16646.1,16647.3,0.18,4,16648.2888888889
2022-11-24 06:21:00+00:00,BNCU,16649.22,16657.35,16648.89,16657.35,0.174531,27,16652.2130996786
2022-11-24 06:21:00+00:00,CBSE,16651.65,16657.62,16649.92,16657.59,5.58518933,173,16652.8067102199
2022-11-24 06:21:00+00:00,ERSX,16647.6,16652.4,16647.6,16652.4,0.25,12,16649.208
2022-11-24 06:22:00+00:00,BNCU,16658.33,16660.43,16657.02,16659.41,0.137205,19,16658.5752292555
2022-11-24 06:22:00+00:00,CBSE,16657.58,16659.91,16655.76,16657.01,3.57441956,160,16657.9753951248
2022-11-24 06:22:00+00:00,ERSX,16652.2,16653.0,16650.6,16652.7,0.2,10,16652.465
2022-11-24 06:23:00+00:00,BNCU,16658.82,16660.43,16650.0,16651.86,3.458878,43,16652.774699044
2022-11-24 06:23:00+00:00,CBSE,16656.88,16661.28,16649.23,16654.25,6.03544384,228,16655.5996533453
2022-11-24 06:23:00+00:00,ERSX,16653.0,16655.0,16651.3,16651.3,1.19,12,16651.9109243697
2022-11-24 06:24:00+00:00,BNCU,16651.86,16653.43,16645.83,16650.35,2.297135,20,16649.4453266743
2022-11-24 06:24:00+00:00,CBSE,16653.66,16654.14,16646.54,16647.55,5.80280853,184,16649.598578135
2022-11-24 06:24:00+00:00,ERSX,16647.6,16647.8,16642.4,16645.7,4.6612,23,16644.687016219
2022-11-24 06:25:00+00:00,BNCU,16650.3,16653.62,16642.42,16643.91,1.203607,36,16648.3213129369
2022-11-24 06:25:00+00:00,CBSE,16648.04,16652.78,16642.15,16645.91,9.70724202,259,16647.7368887562
2022-11-24 06:25:00+00:00,ERSX,16645.7,16648.3,16638.8,16641.6,1.97,46,16645.8111675127
2022-11-24 06:26:00+00:00,BNCU,16642.03,16644.4,16639.83,16643.24,1.849202,27,16640.7883337029
2022-11-24 06:26:00+00:00,CBSE,16643.1,16647.97,16641.21,16644.66,11.97790389,355,16643.9025334873
2022-11-24 06:26:00+00:00,ERSX,16640.5,16642.6,16639.4,16639.6,0.54,18,16640.037037037
2022-11-24 06:27:00+00:00,BNCU,16643.24,16645.39,16641.84,16641.84,0.577507,21,16643.267732547
2022-11-24 06:27:00+00:00,CBSE,16644.27,16647.89,16641.47,16642.54,4.49980564,191,16643.8440500836
2022-11-24 06:27:00+00:00,ERSX,16641.7,16641.7,16639.9,16639.9,0.03,3,16640.5
2022-11-24 06:28:00+00:00,BNCU,16640.84,16648.35,16640.84,16646.15,0.569735,20,16644.278148455
2022-11-24 06:28:00+00:00,CBSE,16643.29,16650.28,16640.09,16646.58,8.75578531,247,16646.5842513832
2022-11-24 06:28:00+00:00,ERSX,16638.8,16644.7,16636.7,16643.2,1.82,19,16639.5412087912
2022-11-24 06:29:00+00:00,BNCU,16645.31,16647.68,16641.52,16643.77,1.488197,31,16644.9969409897
2022-11-24 06:29:00+00:00,CBSE,16647.94,16648.13,16641.93,16644.02,11.20409932,265,16645.8809129582
2022-11-24 06:29:00+00:00,ERSX,16640.4,16643.5,16637.5,16641.8,0.5215,25,16640.7856184084
2022-11-24 06:30:00+00:00,BNCU,16645.12,16645.14,16636.42,16643.16,1.147207,47,16641.1392491503
2022-11-24 06:30:00+00:00,CBSE,16644.61,16647.44,16639.41,16646.55,8.81034689,181,16642.3477297399
2022-11-24 06:30:00+00:00,ERSX,16634.2,16640.9,16633.8,16639.8,0.44,19,16637.7227272727
2022-11-24 06:31:00+00:00,BNCU,16643.16,16660.0,16643.16,16660.0,2.613905,62,16649.2271738606
2022-11-24 06:31:00+00:00,CBSE,16646.4,16660.94,16642.92,16660.4,11.07251203,256,16648.7100434397
2022-11-24 06:31:00+00:00,ERSX,16638.0,16652.3,16638.0,16652.3,0.5212,20,16646.42095165
2022-11-24 06:32:00+00:00,BNCU,16656.79,16665.04,16656.79,16659.97,1.728225,26,16660.257303505
2022-11-24 06:32:00+00:00,CBSE,16659.9,16667.5,16657.23,16660.83,7.42601615,193,16663.7831357159
2022-11-24 06:32:00+00:00,ERSX,16651.5,16658.4,16651.5,16657.2,1.39,15,16656.6474820144
2022-11-24 06:33:00+00:00,BNCU,16660.5,16666.55,16658.0,16666.0,0.589372,15,16665.9652791785
2022-11-24 06:33:00+00:00,CBSE,16662.37,16668.43,16656.57,16666.34,12.06876691,223,16662.6309271288
2022-11-24 06:33:00+00:00,ERSX,16654.1,16661.2,16653.8,16660.2,1.96,25,16660.068877551
2022-11-24 06:34:00+00:00,BNCU,16666.0,16676.97,16666.0,16670.5,1.71029,51,16671.5455630975
2022-11-24 06:34:00+00:00,CBSE,16666.34,16677.29,16663.77,16671.62,10.59785493,274,16671.0023385961
2022-11-24 06:34:00+00:00,ERSX,16660.2,16670.8,16659.7,16665.2,2.511,46,16664.25826364
2022-11-24 06:35:00+00:00,BNCU,16670.5,16684.16,16670.5,16681.24,2.653517,66,16679.4283525864
2022-11-24 06:35:00+00:00,CBSE,16671.63,16684.75,16670.44,16680.94,10.45392806,249,16681.6860131528
2022-11-24 06:35:00+00:00,ERSX,16664.1,16678.7,16664.1,16672.9,2.12,50,16672.5311320755
2022-11-24 06:36:00+00:00,BNCU,16680.53,16681.24,16675.0,16675.0,1.743938,40,16678.3303377471
2022-11-24 06:36:00+00:00,CBSE,16680.94,16683.14,16677.41,16679.43,4.18429773,168,16679.9043840774
2022-11-24 06:36:00+00:00,ERSX,16672.6,16675.5,16672.0,16672.1,0.15,10,16673.4133333333
2022-11-24 06:37:00+00:00,BNCU,16678.5,16679.49,16672.15,16676.39,0.601763,35,16675.315308452
2022-11-24 06:37:00+00:00,CBSE,16680.36,16681.82,16669.52,16676.03,8.34448961,270,16675.2254895494
2022-11-24 06:37:00+00:00,ERSX,16673.1,16673.1,16664.7,16669.3,1.63,19,16667.309202454
2022-11-24 06:38:00+00:00,BNCU,16676.24,16682.38,16673.94,16677.05,1.554713,45,16679.6197562894
2022-11-24 06:38:00+00:00,CBSE,16675.16,16682.96,16673.7,16679.44,6.38080385,246,16678.2461680714
2022-11-24 06:38:00+00:00,ERSX,16668.0,16675.4,16667.3,16672.8,0.2323,22,16671.8347395609
2022-11-24 06:39:00+00:00,BNCU,16680.0,16681.85,16675.84,16678.75,0.500441,29,16678.712339057
2022-11-24 06:39:00+00:00,CBSE,16680.46,16684.15,16676.77,16679.66,11.3172497,269,16679.7753451771
2022-11-24 06:39:00+00:00,ERSX,16675.0,16675.0,16672.7,16674.1,1.11,5,16672.8306306306
2022-11-24 06:40:00+00:00,BNCU,16677.22,16682.24,16671.0,16681.52,3.654527,66,16677.1905745121
2022-11-24 06:40:00+00:00,CBSE,16680.68,16681.85,16672.65,16678.84,15.8924892,305,16677.2354879312
2022-11-24 06:40:00+00:00,ERSX,16674.1,16675.4,16666.7,16673.9,0.8,39,16671.145
2022-11-24 06:41:00+00:00,BNCU,16681.17,16685.42,16680.61,16683.81,2.155902,58,16681.8409934867
2022-11-24 06:41:00+00:00,CBSE,16679.01,16686.6,16679.01,16686.59,10.05270875,308,16681.5103022556
2022-11-24 06:41:00+00:00,ERSX,16673.6,16678.1,16673.6,16676.3,0.4426,28,16676.0552191595
2022-11-24 06:42:00+00:00,BNCU,16683.81,16686.73,16682.04,16683.7,1.40741,27,16683.4110453812
2022-11-24 06:42:00+00:00,CBSE,16685.24,16687.07,16682.75,16686.58,4.90699115,180,16684.5318126036
2022-11-24 06:42:00+00:00,ERSX,16677.7,16678.8,16675.6,16678.8,0.0623,5,16677.9495987159
2022-11-24 06:43:00+00:00,BNCU,16683.78,16685.39,16681.09,16685.39,1.079562,24,16683.3915732028
2022-11-24 06:43:00+00:00,CBSE,16686.43,16686.94,16680.86,16685.82,6.85982041,221,16684.1782407876
2022-11-24 06:43:00+00:00,ERSX,16676.3,16678.4,16676.3,16678.4,0.051,4,16678.0450980392
2022-11-24 06:44:00+00:00,BNCU,16682.9,16701.39,16682.9,16690.45,5.02046,99,16694.7259427801
2022-11-24 06:44:00+00:00,CBSE,16685.82,16704.87,16683.94,16694.29,62.96507077,516,16693.5868618032
2022-11-24 06:44:00+00:00,ERSX,16678.5,16694.2,16678.5,16686.0,1.69,19,16687.6556213018
2022-11-24 06:45:00+00:00,BNCU,16690.47,16699.11,16687.51,16692.51,3.987854,63,16692.1236798388
2022-11-24 06:45:00+00:00,CBSE,16692.36,16697.53,16688.07,16693.23,75.42896479,612,16695.3873393915
2022-11-24 06:45:00+00:00,ERSX,16690.6,16694.1,16687.6,16687.6,0.77,34,16690.4012987013
2022-11-24 06:46:00+00:00,BNCU,16692.01,16694.04,16682.05,16690.57,2.306869,38,16685.8562511092
2022-11-24 06:46:00+00:00,CBSE,16692.9,16693.24,16682.06,16688.45,13.90135928,257,16686.4385294921
2022-11-24 06:46:00+00:00,ERSX,16685.5,16685.5,16681.3,16682.4,1.37,11,16684.7905109489
2022-11-24 06:47:00+00:00,BNCU,16687.57,16689.35,16682.05,16689.35,0.813629,18,16684.8343614473
2022-11-24 06:47:00+00:00,CBSE,16688.33,16690.0,16681.51,16687.37,8.72047436,227,16686.0394098811
2022-11-24 06:47:00+00:00,ERSX,16685.0,16685.0,16678.3,16681.6,1.39,23,16679.7884892086
2022-11-24 06:48:00+00:00,BNCU,16685.97,16687.28,16673.47,16673.47,2.773145,53,16679.7356816575
2022-11-24 06:48:00+00:00,CBSE,16687.35,16687.39,16674.39,16674.49,11.68465678,228,16679.5564992218
2022-11-24 06:48:00+00:00,ERSX,16681.6,16681.8,16670.0,16670.5,0.453,20,16674.6987196468
2022-11-24 06:49:00+00:00,BNCU,16674.98,16683.88,16674.98,16681.09,0.844184,19,16680.5590909209
2022-11-24 06:49:00+00:00,CBSE,16674.96,16683.77,16674.47,16678.44,17.53940355,320,16679.3302819864
2022-11-24 06:49:00+00:00,ERSX,16667.6,16675.3,16667.6,16675.3,0.34,21,16670.7735294118
2022-11-24 06:50:00+00:00,BNCU,16678.49,16682.5,16674.92,16674.96,0.794162,24,16680.0021184091
2022-11-24 06:50:00+00:00,CBSE,16676.99,16682.2,16676.39,16676.39,11.5581618,242,16679.8174909188
2022-11-24 06:50:00+00:00,ERSX,16675.0,16675.0,16670.4,16670.4,1.0357,4,16670.7294583374
2022-11-24 06:51:00+00:00,BNCU,16675.02,16676.97,16670.57,16671.8,1.499683,32,16674.5931585075
2022-11-24 06:51:00+00:00,CBSE,16677.41,16678.37,16671.86,16674.44,18.01250023,275,16675.4770137466
2022-11-24 06:51:00+00:00,ERSX,16669.3,16669.3,16667.6,16667.6,0.1318,4,16667.9191198786
2022-11-24 06:52:00+00:00,BNCU,16675.32,16682.5,16675.32,16678.12,1.610866,30,16678.3461492204
2022-11-24 06:52:00+00:00,CBSE,16675.1,16681.89,16673.37,16680.26,5.51024658,220,16678.3214226905
2022-11-24 06:52:00+00:00,ERSX,16670.6,16674.3,16669.6,16674.0,0.15,9,16672.48
2022-11-24 06:53:00+00:00,BNCU,16678.12,16682.41,16675.81,16678.78,0.552283,20,16678.9685785186
2022-11-24 06:53:00+00:00,CBSE,16678.89,16685.06,16676.78,16684.95,4.13128253,172,16680.8129165752
2022-11-24 06:53:00+00:00,ERSX,16674.6,16681.2,16670.1,16677.8,2.737292,37,16675.928121808
2022-11-24 06:54:00+00:00,BNCU,16682.51,16685.28,16677.28,16677.28,0.4973,12,16680.9156598029
2022-11-24 06:54:00+00:00,CBSE,16682.85,16686.15,16678.16,16678.39,3.36214352,141,16681.8249064387
2022-11-24 06:54:00+00:00,ERSX,16677.8,16681.1,16676.2,16679.0,0.52,20,16678.0019230769
2022-11-24 06:55:00+00:00,BNCU,16678.72,16701.53,16676.43,16693.4,6.059521,122,16692.181905611
2022-11-24 06:55:00+00:00,CBSE,16678.58,16697.53,16678.58,16693.3,102.04289923,813,16694.9511846778
2022-11-24 06:55:00+00:00,ERSX,16676.4,16697.1,16676.4,16690.7,4.4746,51,16691.7939659411
2022-11-24 06:56:00+00:00,BNCU,16694.42,16697.74,16683.71,16683.78,7.209669,69,16690.0837816396
2022-11-24 06:56:00+00:00,CBSE,16693.97,16697.53,16682.44,16684.31,29.24614775,405,16692.9736176325
2022-11-24 06:56:00+00:00,ERSX,16690.2,16695.5,16679.3,16679.6,3.71,19,16682.5749326146
2022-11-24 06:57:00+00:00,BNCU,16680.99,16684.45,16668.62,16678.94,4.129797,70,16677.9338340553
2022-11-24 06:57:00+00:00,CBSE,16684.3,16684.37,16668.86,16678.44,28.98518169,416,16677.2666703994
2022-11-24 06:57:00+00:00,ERSX,16679.1,16679.1,16665.5,16677.0,2.22,28,16673.5135135135
2022-11-24 06:58:00+00:00,BNCU,16676.66,16705.0,16663.52,16702.08,12.66196,163,16687.3272698397
2022-11-24 06:58:00+00:00,CBSE,16675.14,16697.53,16661.14,16696.32,225.7735707,1397,16691.3750569166
2022-11-24 06:58:00+00:00,ERSX,16671.1,16700.0,16660.7,16700.0,6.52,51,16682.1293420399
2022-11-24 06:59:00+00:00,BNCU,16695.74,16706.26,16691.36,16698.4,5.83006,65,16700.3324954512
2022-11-24 06:59:00+00:00,CBSE,16692.64,16697.53,16690.15,16690.15,358.19186036,1937,16696.5289375619
2022-11-24 06:59:00+00:00,ERSX,16697.2,16703.4,16692.7,16694.8,2.2025,42,16697.4437003405
2022-11-24 07:00:00+00:00,BNCU,16693.99,16703.56,16674.13,16676.24,11.093971,104,16686.2042213893
2022-11-24 07:00:00+00:00,CBSE,16688.0,16697.53,16671.88,16681.32,49.80707623,720,16685.3928869496
2022-11-24 07:00:00+00:00,ERSX,16689.2,16694.4,16672.7,16677.5,6.14,44,16678.0033595928
2022-11-24 07:01:00+00:00,BNCU,16683.52,16692.93,16680.69,16689.96,3.767723,77,16685.5927164232
2022-11-24 07:01:00+00:00,CBSE,16681.32,16693.39,16677.4,16691.6,21.1717884,366,16685.5300512136
2022-11-24 07:01:00+00:00,ERSX,16677.6,16690.1,16677.6,16689.4,2.1533,22,16681.7257325965
2022-11-24 07:02:00+00:00,BNCU,16692.6,16699.2,16686.66,16695.0,7.451223,114,16693.030715135
2022-11-24 07:02:00+00:00,CBSE,16692.65,16697.52,16685.88,16694.67,23.01417592,433,16692.4060621498
2022-11-24 07:02:00+00:00,ERSX,16690.0,16697.7,16683.0,16684.4,5.548364,44,16692.3669616125
2022-11-24 07:03:00+00:00,BNCU,16693.9,16702.05,16690.0,16690.83,4.367981,72,16695.917560168
2022-11-24 07:03:00+00:00,CBSE,16695.59,16697.53,16687.56,16689.88,81.15242058,656,16695.5026706721
2022-11-24 07:03:00+00:00,ERSX,16690.5,16695.5,16686.4,16687.5,3.29,42,16692.1306990881
2022-11-24 07:04:00+00:00,BNCU,16690.09,16690.5,16681.88,16686.34,3.251895,41,16687.0322749474
2022-11-24 07:04:00+00:00,CBSE,16690.32,16690.32,16680.67,16683.63,15.48111933,322,16685.5579392653
2022-11-24 07:04:00+00:00,ERSX,16686.7,16686.7,16681.6,16685.7,0.24,6,16685.1791666667
2022-11-24 07:05:00+00:00,BNCU,16683.14,16697.69,16676.1,16683.38,14.52068,151,16684.7895478276
2022-11-24 07:05:00+00:00,CBSE,16682.74,16695.2,16682.45,16683.3,15.37413018,339,16687.3953324412
2022-11-24 07:05:00+00:00,ERSX,16675.5,16689.7,16675.5,16681.7,1.6011,15,16687.78155643
2022-11-24 07:06:00+00:00,BNCU,16681.07,16684.47,16680.0,16682.37,0.919328,22,16681.9633874961
2022-11-24 07:06:00+00:00,CBSE,16684.01,16686.71,16679.91,16684.4,5.05220242,183,16683.8697265412
2022-11-24 07:06:00+00:00,ERSX,16681.2,16681.4,16681.2,16681.4,0.0414,4,16681.3207729469
2022-11-24 07:07:00+00:00,BNCU,16684.01,16696.16,16683.32,16689.74,1.699737,57,16692.0519324578
2022-11-24 07:07:00+00:00,CBSE,16684.4,16694.32,16681.35,16689.58,7.95615347,181,16688.8749010932
2022-11-24 07:07:00+00:00,ERSX,16679.7,16688.6,16679.7,16686.9,2.07,23,16683.9797101449
2022-11-24 07:08:00+00:00,BNCU,16687.6,16692.44,16683.86,16686.0,1.651757,50,16687.694132224
2022-11-24 07:08:00+00:00,CBSE,16689.58,16690.21,16681.52,16685.63,8.9012055,256,16686.3818640873
2022-11-24 07:08:00+00:00,ERSX,16682.2,16687.0,16679.9,16680.0,0.1911,10,16681.7976975406
2022-11-24 07:09:00+00:00,BNCU,16686.0,16687.61,16676.97,16679.88,2.901592,53,16682.3444837145
2022-11-24 07:09:00+00:00,CBSE,16683.73,16688.37,16678.88,16679.98,8.28178124,207,16682.6159516222
2022-11-24 07:09:00+00:00,ERSX,16680.8,16683.0,16676.4,16676.4,0.27,9,16677.8518518519
2022-11-24 07:10:00+00:00,BNCU,16680.57,16681.04,16667.33,16673.0,3.347758,61,16671.4458713294
2022-11-24 07:10:00+00:00,CBSE,16678.17,16681.38,16669.05,16673.45,9.30888651,235,16672.6629469942
2022-11-24 07:10:00+00:00,ERSX,16677.6,16677.6,16666.6,16670.3,1.901,28,16669.6169384534
2022-11-24 07:11:00+00:00,BNCU,16670.85,16672.99,16656.87,16667.24,6.422104,89,16662.3113887131
2022-11-24 07:11:00+00:00,CBSE,16673.75,16674.25,16659.38,16668.18,22.18865268,340,16664.083693845
2022-11-24 07:11:00+00:00,ERSX,16667.3,16671.1,16661.5,16668.2,4.88,20,16665.7508196721
2022-11-24 07:12:00+00:00,BNCU,16666.03,16673.0,16660.0,16662.6,7.160899,120,16666.1052297414
2022-11-24 07:12:00+00:00,CBSE,16668.18,16674.68,16658.6,16664.69,12.81867671,283,16663.7286847186
2022-11-24 07:12:00+00:00,ERSX,16665.4,16674.1,16657.8,16664.4,2.54,38,16663.2267716535
2022-11-24 07:13:00+00:00,BNCU,16662.61,16669.4,16657.14,16660.3,6.802847,95,16660.4543948747
2022-11-24 07:13:00+00:00,CBSE,16663.24,16670.09,16657.99,16662.36,7.1764296,231,16662.7061201204
2022-11-24 07:13:00+00:00,ERSX,16666.8,16666.8,16658.4,16658.9,1.78,14,16662.4617977528
2022-11-24 07:14:00+00:00,BNCU,16661.97,16666.43,16659.76,16664.17,1.770229,44,16661.9932299098
2022-11-24 07:14:00+00:00,CBSE,16663.45,16668.73,16661.6,16665.39,6.16599244,167,16665.1382916094
2022-11-24 07:14:00+00:00,ERSX,16664.0,16665.5,16664.0,16665.5,0.0123,2,16665.2195121951
2022-11-24 07:15:00+00:00,BNCU,16664.47,16670.45,16662.45,16670.45,0.804302,47,16665.4969398684
2022-11-24 07:15:00+00:00,CBSE,16667.5,16673.33,16664.56,16670.92,7.42920401,234,16668.5937959487
2022-11-24 07:15:00+00:00,ERSX,16666.9,16671.7,16666.9,16671.7,0.06,4,16668.9666666667
2022-11-24 07:16:00+00:00,BNCU,16671.59,16676.43,16664.99,16675.51,3.771365,46,16673.4750508901
2022-11-24 07:16:00+00:00,CBSE,16671.39,16677.98,16670.04,16677.55,11.14409953,214,16674.4298065314
2022-11-24 07:16:00+00:00,ERSX,16672.9,16678.2,16672.9,16674.4,1.85,32,16675.8335135135
2022-11-24 07:17:00+00:00,BNCU,16675.14,16681.53,16673.37,16678.68,1.413881,39,16678.8857128995
2022-11-24 07:17:00+00:00,CBSE,16675.04,16682.14,16674.98,16680.14,5.31605974,154,16677.4250563954
2022-11-24 07:17:00+00:00,ERSX,16672.7,16677.5,16672.7,16676.9,0.7,20,16676.1814285714
2022-11-24 07:18:00+00:00,BNCU,16679.62,16683.4,16673.35,16674.94,3.306496,46,16679.6410534717
2022-11-24 07:18:00+00:00,CBSE,16679.09,16684.41,16672.89,16674.36,10.75712947,252,16679.7050837765
2022-11-24 07:18:00+00:00,ERSX,16677.3,16680.8,16676.1,16676.1,0.501,13,16679.3375249501
2022-11-24 07:19:00+00:00,BNCU,16672.89,16677.41,16670.15,16675.41,0.457483,31,16672.7985117261
2022-11-24 07:19:00+00:00,CBSE,16675.37,16678.87,16670.74,16676.69,8.56652232,216,16675.0180975246
2022-11-24 07:19:00+00:00,ERSX,16669.5,16674.6,16669.5,16673.1,0.42,13,16673.2047619048
2022-11-24 07:20:00+00:00,BNCU,16672.79,16676.29,16670.1,16672.09,1.26635,28,16673.2499865519
2022-11-24 07:20:00+00:00,CBSE,16674.97,16677.7,16672.01,16675.21,10.47312086,228,16674.3659538189
2022-11-24 07:20:00+00:00,ERSX,16670.1,16672.6,16670.1,16672.3,0.16,8,16672.05625
2022-11-24 07:21:00+00:00,BNCU,16672.39,16683.94,16671.59,16681.36,3.385945,79,16677.4655362004
2022-11-24 07:21:00+00:00,CBSE,16675.2,16685.15,16672.01,16683.7,10.97711689,213,16679.1059657618
